,shop_no,ord_dt,abuse_yn
65,0041B06A81D74EC9C028A7EBA41ECD1E,2020-09-14,0.006735583381257115
66,0041B06A81D74EC9C028A7EBA41ECD1E,2020-09-15,0.004871280179653646
67,00448B5663F73E93F250236B2E23952F,2020-09-11,0.011238476942787526
68,00448B5663F73E93F250236B2E23952F,2020-09-13,0.006761303208517999
69,00448B5663F73E93F250236B2E23952F,2020-09-15,0.010586350505073772
70,004CE057B43F95EEE7B3063E8CBB8333,2020-09-11,0.006698209634897191
71,004CE057B43F95EEE7B3063E8CBB8333,2020-09-12,0.002878924043677816
72,004CE057B43F95EEE7B3063E8CBB8333,2020-09-13,0.004719571384613221
73,004CE057B43F95EEE7B3063E8CBB8333,2020-09-14,0.006469157679548291
74,004CE057B43F95EEE7B3063E8CBB8333,2020-09-15,0.004271197602138716
75,00500C91059C95827F5B5656B5A2CD87,2020-09-11,0.0045902713697234185
76,00500C91059C95827F5B5656B5A2CD87,2020-09-12,0.003922102062872497
77,00500C91059C95827F5B5656B5A2CD87,2020-09-13,0.004347076167886011
78,00500C91059C95827F5B5656B5A2CD87,2020-09-14,0.003562362836399275
79,00500C91059C95827F5B5656B5A2CD87,2020-09-15,0.0070425440334282155
80,005044A8D039F8907DCF1B3DE8E851B1,2020-09-11,0.00447316180857388
81,005044A8D039F8907DCF1B3DE8E851B1,2020-09-12,0.0039154316321978085
82,005044A8D039F8907DCF1B3DE8E851B1,2020-09-13,0.004329878057494313
83,0050BEAB6F574BCD4C7CB929395290EC,2020-09-11,0.007583221108775083
84,0050BEAB6F574BCD4C7CB929395290EC,2020-09-12,0.008114690089603629
85,0050BEAB6F574BCD4C7CB929395290EC,2020-09-13,0.006858009952364738
86,0050BEAB6F574BCD4C7CB929395290EC,2020-09-14,0.007962657440320303
87,00512FC0B2E81ACCE8CC9429A3864A2C,2020-09-12,0.004768299364056365
88,00512FC0B2E81ACCE8CC9429A3864A2C,2020-09-13,0.004205532529156362
89,00512FC0B2E81ACCE8CC9429A3864A2C,2020-09-15,0.0063866618532258885
90,005151B2087A08A40DE3A3B39C9C99C7,2020-09-11,0.004238710671294815
91,005151B2087A08A40DE3A3B39C9C99C7,2020-09-12,0.004202390659635675
92,005151B2087A08A40DE3A3B39C9C99C7,2020-09-13,0.004348589098901357
93,005151B2087A08A40DE3A3B39C9C99C7,2020-09-15,0.0036367768075853874
94,005D6B4E174E6D634FF2D4C30EEE12B3,2020-09-11,0.004344200148863228
95,005D6B4E174E6D634FF2D4C30EEE12B3,2020-09-12,0.0034509714777773864
96,005D6B4E174E6D634FF2D4C30EEE12B3,2020-09-13,0.0032951395831967377
97,005D6B4E174E6D634FF2D4C30EEE12B3,2020-09-14,0.0046367130348845854
98,005D6B4E174E6D634FF2D4C30EEE12B3,2020-09-15,0.00441991920431178
99,0061BB22F2099DBADC13036F6124878D,2020-09-11,0.005972602119562699
100,0061BB22F2099DBADC13036F6124878D,2020-09-12,0.004735619087395807
101,0061BB22F2099DBADC13036F6124878D,2020-09-14,0.004508002724735589
102,0061BB22F2099DBADC13036F6124878D,2020-09-15,0.016810258683482668
103,00623F868E85A91D1F88B153409CDC26,2020-09-11,0.00392725956253184
104,00623F868E85A91D1F88B153409CDC26,2020-09-12,0.0024742609167041885
105,00623F868E85A91D1F88B153409CDC26,2020-09-13,0.0053681547602367225
106,00623F868E85A91D1F88B153409CDC26,2020-09-14,0.004370688525745326
107,00623F868E85A91D1F88B153409CDC26,2020-09-15,0.0032526808418587177
108,006273DEDAC44C2205824A42A4D972F4,2020-09-11,0.004058314190707811
109,006273DEDAC44C2205824A42A4D972F4,2020-09-12,0.003985664500098699
110,006273DEDAC44C2205824A42A4D972F4,2020-09-13,0.006184818487926135
111,006273DEDAC44C2205824A42A4D972F4,2020-09-14,0.003564160952494191
112,006273DEDAC44C2205824A42A4D972F4,2020-09-15,0.006369874602694588
113,0063964F670799DF827AEA45337174C3,2020-09-11,0.011862075205253442
114,0063964F670799DF827AEA45337174C3,2020-09-12,0.003910027616622227
115,0063964F670799DF827AEA45337174C3,2020-09-13,0.008769750550085161
116,0063964F670799DF827AEA45337174C3,2020-09-14,0.005626411601191762
117,0063964F670799DF827AEA45337174C3,2020-09-15,0.004894428507552983
118,006955FE972C789EC836A45DB1A2291F,2020-09-11,0.0046144105949331255
119,006955FE972C789EC836A45DB1A2291F,2020-09-12,0.00862910596940297
120,006955FE972C789EC836A45DB1A2291F,2020-09-14,0.006244035477922957
121,006955FE972C789EC836A45DB1A2291F,2020-09-15,0.005763735467472857
122,0072F6F7E574F94FE8D82832A4F1A9F6,2020-09-11,0.005565826689542087
123,0072F6F7E574F94FE8D82832A4F1A9F6,2020-09-12,0.006878983139826677
124,0072F6F7E574F94FE8D82832A4F1A9F6,2020-09-15,0.005013742211012418
125,0075D340091A0CA21F3F71971A48F3DA,2020-09-11,0.0037659318131126975
126,0075D340091A0CA21F3F71971A48F3DA,2020-09-12,0.005480749696567305
127,0075D340091A0CA21F3F71971A48F3DA,2020-09-13,0.004130146995241544
128,0075D340091A0CA21F3F71971A48F3DA,2020-09-14,0.00449502922043786
129,0075D340091A0CA21F3F71971A48F3DA,2020-09-15,0.0038348499294603164
130,0076F77CB7891395303408543B03763A,2020-09-11,0.008294414693477747
131,0076F77CB7891395303408543B03763A,2020-09-12,0.004448901742228762
132,0076F77CB7891395303408543B03763A,2020-09-13,0.007371439768499127
133,007F0A83249E9E3629D352888176D5CD,2020-09-11,0.008187673301746476
134,007F0A83249E9E3629D352888176D5CD,2020-09-12,0.006779414877893404
135,007F0A83249E9E3629D352888176D5CD,2020-09-13,0.006054527575725961
136,007F0A83249E9E3629D352888176D5CD,2020-09-14,0.007207144160794289
137,007F0A83249E9E3629D352888176D5CD,2020-09-15,0.0011304446535431115
138,0083CE322BF1517FFFAABC0FC9C0EDF5,2020-09-11,0.004067556120744047
139,0083CE322BF1517FFFAABC0FC9C0EDF5,2020-09-12,0.005202457395361117
140,0083CE322BF1517FFFAABC0FC9C0EDF5,2020-09-14,0.007810523284483232
141,0083CE322BF1517FFFAABC0FC9C0EDF5,2020-09-15,0.005522763742527012
142,008567F37957B009580E789C3B0DAE1A,2020-09-11,0.0038052293503483647
143,008567F37957B009580E789C3B0DAE1A,2020-09-12,0.004274561819348559
144,008567F37957B009580E789C3B0DAE1A,2020-09-13,0.004373641883094772
145,008567F37957B009580E789C3B0DAE1A,2020-09-14,0.004764649961766953
146,008567F37957B009580E789C3B0DAE1A,2020-09-15,0.0048882656096470205
147,0085868D0017DD7E2902E1D19E8FDB37,2020-09-11,0.006551900021786932
148,0085868D0017DD7E2902E1D19E8FDB37,2020-09-12,0.0043223714061625795
149,0085868D0017DD7E2902E1D19E8FDB37,2020-09-13,0.0037795385249599794
150,0085868D0017DD7E2902E1D19E8FDB37,2020-09-14,0.004472354589789334
151,0085868D0017DD7E2902E1D19E8FDB37,2020-09-15,0.011639887026395887
152,0086E145178E4C73D702725834508727,2020-09-11,0.0028757193367667153
153,0086E145178E4C73D702725834508727,2020-09-12,0.00789897416195869
154,0086E145178E4C73D702725834508727,2020-09-13,0.006451679217722439
155,0086E145178E4C73D702725834508727,2020-09-14,0.006589085255975614
156,0086E145178E4C73D702725834508727,2020-09-15,0.007087226251657798
157,0090A13497A0219FFF9155E40E152F37,2020-09-11,0.008057870587733362
158,0090A13497A0219FFF9155E40E152F37,2020-09-12,0.007926308426788665
159,0090A13497A0219FFF9155E40E152F37,2020-09-14,0.00980265223912449
160,0090A13497A0219FFF9155E40E152F37,2020-09-15,0.005230226688278572
161,0093EEE3360463F14F7A8BF728A77AF3,2020-09-11,0.005863772593011525
162,0093EEE3360463F14F7A8BF728A77AF3,2020-09-12,0.006622582418711552
163,0093EEE3360463F14F7A8BF728A77AF3,2020-09-13,0.005302262505919796
164,0093EEE3360463F14F7A8BF728A77AF3,2020-09-14,0.005598444128812233
165,0093EEE3360463F14F7A8BF728A77AF3,2020-09-15,0.007257525246969856
166,0095CC48FC57486F88DAA52AB85FCC28,2020-09-11,0.00403132794834782
167,0095CC48FC57486F88DAA52AB85FCC28,2020-09-12,0.010170739171231905
168,0095CC48FC57486F88DAA52AB85FCC28,2020-09-13,0.011229863386655426
169,0095CC48FC57486F88DAA52AB85FCC28,2020-09-14,0.0032671576098809592
170,0095CC48FC57486F88DAA52AB85FCC28,2020-09-15,0.005404054244744632
171,009CDEAC495EE64BB9C1ED5B42BAF631,2020-09-11,0.006378787844842505
172,009CDEAC495EE64BB9C1ED5B42BAF631,2020-09-12,0.004479875742057317
173,009CDEAC495EE64BB9C1ED5B42BAF631,2020-09-13,0.00427397694825317
174,009CDEAC495EE64BB9C1ED5B42BAF631,2020-09-14,0.00556261714898557
175,009CDEAC495EE64BB9C1ED5B42BAF631,2020-09-15,0.004325750124308672
176,00A0CFD52FD698DF84CE2143490CF275,2020-09-11,0.003503605042717015
177,00A0CFD52FD698DF84CE2143490CF275,2020-09-12,0.005289482347438725
178,00A0CFD52FD698DF84CE2143490CF275,2020-09-13,0.00407335166159836
179,00A0CFD52FD698DF84CE2143490CF275,2020-09-14,0.004574349341721661
180,00A0CFD52FD698DF84CE2143490CF275,2020-09-15,0.003202879793133124
181,00A68E7811F7B9973395A28C996292C2,2020-09-11,0.011134210377509472
182,00A68E7811F7B9973395A28C996292C2,2020-09-12,0.008119591406055901
183,00A68E7811F7B9973395A28C996292C2,2020-09-13,0.006481638152013542
184,00A68E7811F7B9973395A28C996292C2,2020-09-14,0.006045967189693444
185,00A68E7811F7B9973395A28C996292C2,2020-09-15,0.007847070477476945
186,00AA97C07F13265F9AD595F2FBE2855C,2020-09-11,0.00789753373562459
187,00AA97C07F13265F9AD595F2FBE2855C,2020-09-12,0.009185690571815347
188,00AA97C07F13265F9AD595F2FBE2855C,2020-09-13,0.009060339645230776
189,00AA97C07F13265F9AD595F2FBE2855C,2020-09-14,0.004023536111936517
190,00AA97C07F13265F9AD595F2FBE2855C,2020-09-15,0.007302410478306929
191,00ACCC7F288DFDAD8398E225F138CBD7,2020-09-11,0.006989359432911113
192,00ACCC7F288DFDAD8398E225F138CBD7,2020-09-12,0.0048595537558733595
193,00ACCC7F288DFDAD8398E225F138CBD7,2020-09-13,0.006353764062521589
194,00ACCC7F288DFDAD8398E225F138CBD7,2020-09-14,0.0041683907977764275
195,00ACCC7F288DFDAD8398E225F138CBD7,2020-09-15,0.010846212116307069
196,00B1A4FF6BBB65C0543D5AFA220D1FD4,2020-09-11,0.004699129898147091
197,00B1A4FF6BBB65C0543D5AFA220D1FD4,2020-09-12,0.005010392494738824
198,00B1A4FF6BBB65C0543D5AFA220D1FD4,2020-09-14,0.007537659167079708
199,00B1A4FF6BBB65C0543D5AFA220D1FD4,2020-09-15,0.004963622141689339
200,00B6CE206FFB9A69FA0778AE13105731,2020-09-13,0.0057900885022832945
201,00B6CE206FFB9A69FA0778AE13105731,2020-09-15,0.004399501886072732
202,00B8591C8D2C0AC4524C5427A160A25C,2020-09-11,0.004275359370842272
203,00B8591C8D2C0AC4524C5427A160A25C,2020-09-12,0.005515759790318589
204,00B8591C8D2C0AC4524C5427A160A25C,2020-09-14,0.004543829704562251
205,00B8591C8D2C0AC4524C5427A160A25C,2020-09-15,0.005192335741859089
206,00B87521CB9DC7E44CFF7B316FE14879,2020-09-11,0.00535969588075795
207,00B87521CB9DC7E44CFF7B316FE14879,2020-09-13,0.005003668893964555
208,00B87521CB9DC7E44CFF7B316FE14879,2020-09-15,0.00535969588075795
209,00C344D0A1CCA44320B50A4938AE14C9,2020-09-12,0.0053743756618876825
210,00C344D0A1CCA44320B50A4938AE14C9,2020-09-14,0.006890013518666996
211,00C72150B90CD4D00F6D126BC07F3855,2020-09-11,0.005259639420637617
212,00C72150B90CD4D00F6D126BC07F3855,2020-09-12,0.0044953627419715946
213,00C72150B90CD4D00F6D126BC07F3855,2020-09-13,0.005054721856853007
214,00C72150B90CD4D00F6D126BC07F3855,2020-09-14,0.005581627876408433
215,00C72150B90CD4D00F6D126BC07F3855,2020-09-15,0.006241202961708922
216,00CCD8D0FB0949BBCA8C2CA6F2FA72BF,2020-09-11,0.0076096563155576
217,00CCD8D0FB0949BBCA8C2CA6F2FA72BF,2020-09-12,0.007857936512373103
218,00CCD8D0FB0949BBCA8C2CA6F2FA72BF,2020-09-13,0.006057770951800393
219,00CCD8D0FB0949BBCA8C2CA6F2FA72BF,2020-09-14,0.0024769484235557296
220,00CCD8D0FB0949BBCA8C2CA6F2FA72BF,2020-09-15,0.003708928632716606
221,00CF2B93F8602CA4E0EEA28A8A015274,2020-09-11,0.004596675949900203
222,00CF2B93F8602CA4E0EEA28A8A015274,2020-09-12,0.004496455145835711
223,00CF2B93F8602CA4E0EEA28A8A015274,2020-09-13,0.0035538507868209217
224,00CF2B93F8602CA4E0EEA28A8A015274,2020-09-14,0.0038435263229828283
225,00CF2B93F8602CA4E0EEA28A8A015274,2020-09-15,0.0037260349038453914
226,00CF2E3DB581DB189994A5A5FDAAD06C,2020-09-11,0.0048918280063189375
227,00CF2E3DB581DB189994A5A5FDAAD06C,2020-09-12,0.005241600255943458
228,00CF2E3DB581DB189994A5A5FDAAD06C,2020-09-13,0.005710995562334066
229,00CF2E3DB581DB189994A5A5FDAAD06C,2020-09-14,0.0037278861900398885
230,00CF2E3DB581DB189994A5A5FDAAD06C,2020-09-15,0.005910064415164782
231,00DA67835F0F5DB445C196B4FE1BBD36,2020-09-11,0.0069376925970547725
232,00DA67835F0F5DB445C196B4FE1BBD36,2020-09-12,0.004472354589789334
233,00DA67835F0F5DB445C196B4FE1BBD36,2020-09-14,0.00749172020104185
234,00DA67835F0F5DB445C196B4FE1BBD36,2020-09-15,0.004832345165824212
235,00DC20C2717A255F9FB63865F3E1728C,2020-09-11,0.006511722761085472
236,00DC20C2717A255F9FB63865F3E1728C,2020-09-12,0.007610908229720458
237,00DC20C2717A255F9FB63865F3E1728C,2020-09-13,0.004008203788675565
238,00DC20C2717A255F9FB63865F3E1728C,2020-09-15,0.004351808306748707
239,00E3C4BD6967591A260F6CFB8ACDF1D3,2020-09-11,0.00626998732016383
240,00E3C4BD6967591A260F6CFB8ACDF1D3,2020-09-12,0.004810356912824821
241,0101A8BBDBEB81A304D469DE7E8CECFE,2020-09-11,0.004482988609705505
242,0101A8BBDBEB81A304D469DE7E8CECFE,2020-09-12,0.004169173848333891
243,0101A8BBDBEB81A304D469DE7E8CECFE,2020-09-13,0.005787260819714676
244,0101F0F5A2AF550C5639D805D7E67FF4,2020-09-11,0.005548628579150389
245,0101F0F5A2AF550C5639D805D7E67FF4,2020-09-12,0.003871624303788601
246,0101F0F5A2AF550C5639D805D7E67FF4,2020-09-13,0.006984516120203839
247,0101F0F5A2AF550C5639D805D7E67FF4,2020-09-14,0.004777038594969291
248,0101F0F5A2AF550C5639D805D7E67FF4,2020-09-15,0.003278888867306662
249,01048830258A4702917C26FF5AADEE0A,2020-09-11,0.008330715370555221
250,01048830258A4702917C26FF5AADEE0A,2020-09-12,0.008974503769925613
251,01048830258A4702917C26FF5AADEE0A,2020-09-13,0.005409496929483545
252,01048830258A4702917C26FF5AADEE0A,2020-09-14,0.005153492567292567
253,010CA0F6D7F731234C45CF6DC6DB7F8B,2020-09-11,0.006519577434887189
254,010CA0F6D7F731234C45CF6DC6DB7F8B,2020-09-12,0.007994018131782174
255,010CA0F6D7F731234C45CF6DC6DB7F8B,2020-09-13,0.006003247431502936
256,010CA0F6D7F731234C45CF6DC6DB7F8B,2020-09-14,0.005015815844896071
257,010CA0F6D7F731234C45CF6DC6DB7F8B,2020-09-15,0.0044544459335214195
258,0118BA0A6754A776A8E398277CE4CCE1,2020-09-11,0.003699454687700381
259,0118BA0A6754A776A8E398277CE4CCE1,2020-09-12,0.008187508957802316
260,0118BA0A6754A776A8E398277CE4CCE1,2020-09-13,0.0068953691977884125
261,0118BA0A6754A776A8E398277CE4CCE1,2020-09-15,0.009107100330989428
262,011B056DCB0115D448549A12000FFDC5,2020-09-11,0.005769473004582173
263,011B056DCB0115D448549A12000FFDC5,2020-09-12,0.005221013760114835
264,011B056DCB0115D448549A12000FFDC5,2020-09-13,0.004382869312194758
265,011B056DCB0115D448549A12000FFDC5,2020-09-14,0.005415945012469077
266,011B056DCB0115D448549A12000FFDC5,2020-09-15,0.0066483505824266
267,0128E70D258F6486BEC91215BEE1A636,2020-09-11,0.005055398567211309
268,0128E70D258F6486BEC91215BEE1A636,2020-09-12,0.00932239089783772
269,0128E70D258F6486BEC91215BEE1A636,2020-09-13,0.0038614591474778253
270,0128E70D258F6486BEC91215BEE1A636,2020-09-14,0.0014295312973308294
271,0128E70D258F6486BEC91215BEE1A636,2020-09-15,0.007773889085872024
272,012A09043F539372166DB949A4AAAA0E,2020-09-11,0.003855431591643523
273,012A09043F539372166DB949A4AAAA0E,2020-09-12,0.004939584423033377
274,012A09043F539372166DB949A4AAAA0E,2020-09-13,0.004820309388737273
275,012A09043F539372166DB949A4AAAA0E,2020-09-14,0.004243684492428333
276,012A09043F539372166DB949A4AAAA0E,2020-09-15,0.00448795276354819
277,012DE79EC537C3A6110EE490761F5D28,2020-09-11,0.0035097631069775613
278,012DE79EC537C3A6110EE490761F5D28,2020-09-12,0.00455093516332442
279,012DE79EC537C3A6110EE490761F5D28,2020-09-14,0.005985918812684995
280,012DE79EC537C3A6110EE490761F5D28,2020-09-15,0.008126542188164743
281,012F3A54E4C33BE7FC00C53D6E92D98D,2020-09-11,0.003799941342262778
282,012F3A54E4C33BE7FC00C53D6E92D98D,2020-09-12,0.005236785945108683
283,012F3A54E4C33BE7FC00C53D6E92D98D,2020-09-13,0.0036387150993973803
284,012F3A54E4C33BE7FC00C53D6E92D98D,2020-09-14,0.0042159248668017105
285,012F3A54E4C33BE7FC00C53D6E92D98D,2020-09-15,0.003984784776632907
286,013E3400A549F5E140B7D12AD8C4C223,2020-09-11,0.0057690089746221945
287,013E3400A549F5E140B7D12AD8C4C223,2020-09-12,0.0038839742678276087
288,013E3400A549F5E140B7D12AD8C4C223,2020-09-13,0.004329128842454765
289,013E3400A549F5E140B7D12AD8C4C223,2020-09-14,0.004743256247153783
290,013E3400A549F5E140B7D12AD8C4C223,2020-09-15,0.003550820091144813
291,013F6AAB0DC495CACE28BA13D92ABFFE,2020-09-12,0.004482988609705505
292,0140A8994B8C2C865DE7C68E3285FD1D,2020-09-11,0.007018100288557272
293,0140A8994B8C2C865DE7C68E3285FD1D,2020-09-12,0.005696494626084743
294,0140A8994B8C2C865DE7C68E3285FD1D,2020-09-13,0.007112027686289558
295,0140A8994B8C2C865DE7C68E3285FD1D,2020-09-14,0.008951147595273368
296,0140A8994B8C2C865DE7C68E3285FD1D,2020-09-15,0.004966594833620451
297,0142B2989850D3CE9EDFC394BA4637A1,2020-09-11,0.00646144318146365
298,0142B2989850D3CE9EDFC394BA4637A1,2020-09-12,0.007696226904966063
299,0142B2989850D3CE9EDFC394BA4637A1,2020-09-14,0.004991086914945558
300,0142B2989850D3CE9EDFC394BA4637A1,2020-09-15,0.003067339542010695
301,01472EE074AE1F1F04A0AF7DECC540F1,2020-09-11,0.00537307541127066
302,01472EE074AE1F1F04A0AF7DECC540F1,2020-09-12,0.00643801450213016
303,01472EE074AE1F1F04A0AF7DECC540F1,2020-09-14,0.006329276814841898
304,01472EE074AE1F1F04A0AF7DECC540F1,2020-09-15,0.0056946191716631634
305,014777597D90B299DF8539A5EDA2D4EA,2020-09-11,0.004271197602138716
306,014777597D90B299DF8539A5EDA2D4EA,2020-09-12,0.004501549808104639
307,014BB87E0D764523CCEC8CFD06007A5C,2020-09-11,0.004008063612958488
308,015603B4188A5682128C2E7A598F7475,2020-09-11,0.004934900620624846
309,015603B4188A5682128C2E7A598F7475,2020-09-12,0.0076662873052566255
310,015603B4188A5682128C2E7A598F7475,2020-09-13,0.0047913896882107055
311,015603B4188A5682128C2E7A598F7475,2020-09-14,0.009345239539721238
312,015603B4188A5682128C2E7A598F7475,2020-09-15,0.006375486465023076
313,015A5701D69704ECFE740239F8B90E81,2020-09-11,0.004482988609705505
314,015A5701D69704ECFE740239F8B90E81,2020-09-13,0.004528845403771283
315,015A5701D69704ECFE740239F8B90E81,2020-09-14,0.003643597081267986
316,015A5701D69704ECFE740239F8B90E81,2020-09-15,0.005921172132331764
317,015B101C6F192798F1EE77F5F446EBD8,2020-09-11,0.006060772645604003
318,015B101C6F192798F1EE77F5F446EBD8,2020-09-12,0.005466350266871726
319,015B101C6F192798F1EE77F5F446EBD8,2020-09-13,0.004145750002645817
320,015B101C6F192798F1EE77F5F446EBD8,2020-09-14,0.003689671389377504
321,015B101C6F192798F1EE77F5F446EBD8,2020-09-15,0.008025373989598628
322,015CC9EAF4CF1B1D77D0CAF773108593,2020-09-11,0.004535583505481802
323,015CC9EAF4CF1B1D77D0CAF773108593,2020-09-12,0.00877286341773335
324,015CC9EAF4CF1B1D77D0CAF773108593,2020-09-13,0.005016308876728549
325,015CC9EAF4CF1B1D77D0CAF773108593,2020-09-14,0.00424537143467867
326,015CC9EAF4CF1B1D77D0CAF773108593,2020-09-15,0.004251954859735864
327,01669F9D040C35A18962956D249D61A7,2020-09-11,0.004678272718175148
328,01669F9D040C35A18962956D249D61A7,2020-09-12,0.004455693014038861
329,01669F9D040C35A18962956D249D61A7,2020-09-13,0.003129848244536113
330,01669F9D040C35A18962956D249D61A7,2020-09-14,0.008690913793343006
331,01669F9D040C35A18962956D249D61A7,2020-09-15,0.005113088125256535
332,016B6413E291F5AC08E831AE358400DB,2020-09-11,0.004808819813582392
333,016B6413E291F5AC08E831AE358400DB,2020-09-12,0.0042837457456397976
334,016B6413E291F5AC08E831AE358400DB,2020-09-13,0.004642426403766819
335,016B6413E291F5AC08E831AE358400DB,2020-09-14,0.004660683082504718
336,016B6413E291F5AC08E831AE358400DB,2020-09-15,0.004602147636511614
337,01713B31F2DADB81B4248A13ADDDEABE,2020-09-11,0.005272037721130789
338,01713B31F2DADB81B4248A13ADDDEABE,2020-09-13,0.003722767359543877
339,01713B31F2DADB81B4248A13ADDDEABE,2020-09-14,0.004832345165824212
340,01713B31F2DADB81B4248A13ADDDEABE,2020-09-15,0.004600973060675419
341,017353A9AD09472C5A1251EF7D76276E,2020-09-11,0.007694699473014467
342,017353A9AD09472C5A1251EF7D76276E,2020-09-12,0.006844171225537468
343,017353A9AD09472C5A1251EF7D76276E,2020-09-13,0.008715173859688124
